id, brewery, beer
7204, Abita Brewing Company, Jockamo IPA
565, Homebrew, Pumpkin Ale
1314, Lost Coast Brewery, Sharkinator
9256, Copper Kettle Brewing Company (Colorado), Puppy Charlie's W/ Raspberries
9173, Breakside Brewery, La Tormenta
4738, Birrificio Pausa Cafè, Chicca
3215, Goose Island Beer Co., Juliet (2012)
4285, Rivertown Brewery & Barrel House (Ohio), Hop Baron
3580, Rock Bottom Restaurant & Brewery, Dragon Slayer
6487, Half Moon Bay Brewing Company, Not For Sale Saison
9751, St. Pete Brewing Company, Milo's IPA
7835, Petaluma Hills Brewing Company, Tripel J
6424, Eight Bridges Brewing, Mo Betta Bitta
2277, Sante Adairius Rustic Ales, West Ashley
4148, Kiuchi Brewery, Hitachino Nest Lacto Sweet Stout
6609, Triple Rock Brewery, Oatland Ace
5238, Kizakura Co., Kyoto Bakushu Kura no Kahori
8475, Uinta Brewing Company, Anniversary Barley Wine (2012) 
6198, Hangar 24 Craft Brewery, Barrel Roll No. 3 - Pugachev's Cobra (2011)
7608, JW Lees and Co, Moonraker Zymatore
753, The Libertine Pub, Autumn Leaves Saison
3352, The Bruery, Oude Tart (2012)
5914, BJ's Restaurant and Brewhouse, Pumpkin Ale™
9720, 927 Beer Company, St. Nick Saison
1745, Avondale Brewing Co., Vanillaphant Porter
864, New Belgium Brewing Company, Somersault
4489, Bay Bridge Brewing, America's Finest Amber
5348, Wasatch Brewery, Belgian Plum Wit
3722, Bang The Drum Brewery, Harvest IPA
9067, Kellys Brew Pub, Amber
7519, Cannonball Creek Brewing Co., Chocolate Pumpkin Porter
926, Anchor Brewing Company, Merry Christmas & Happy New Year (Our Special Ale) (2014)
3960, Sierra Nevada Brewing Co., Harvest Newly Developed Hop IPA (2015)
4963, Tent City Beer Company, 2015 Octoberfest
6327, Birra Forst, 1857
1660, Sonoma Cider, The Anvil Bourbon Cider
2934, Brasserie Dieu du Ciel, Herbe à Détourne
6311, Woinemer Hausbrauerei, Pilsner
3453, Stumblefoot Brewing Company, Flakey Robin's Belgian Sour
1321, Golden Coast Mead, Orange Blossom
7572, Florida Beer Company, Duff
2691, Stone Brewing Co., Stone Enjoy By 07.04.14 IPA
9211, Pivovarna Laško, Laško Zlatorog
9293, Mudshark Brewing Company, Scorpion Amber Ale
1080, The Bruery, Black Tuesday (2013)
3497, Deschutes Brewery, The Dissident (2010)
7753, Figueroa Mountain Brewing Co., 5th Anniversary
4800, Ballast Point Brewing & Spirits, Saludos
7794, Almanac Beer Co., Wakatu Sour
5745, LumberYard Brewing Company, High Water Imperial IPA
3910, Santa Maria Brewing Co., Pale Ale
6517, Elevation 66 Brewing Company, Ramble Tamble Red Ale
9587, Gordon Biersch Brewing Company, Golden Export
6238, Bières de Chimay (Abbaye Notre Dame de Scourmont) , Chimay Spéciale Cent Cinquante
7151, Amager Bryghus, Danish Metal
4005, Magnolia Brewing Company, Kalifornia Kolsch
6917, New Belgium Brewing Company, Mothership Wit
5473, West End Tap And Kitchen, Passion Fruit
9026, Blue Point Brewing Company, Toasted Lager
2395, Oskar Blues Brewery, Hob Nobbler
6858, Freigeist Bierkultur, Ottekolong
6956, Aktienbrauerei Kaufbeuren, Festbier „Das Besondere“
3724, The Libertine Pub, Wild Coffee Stout
9260, Lone Tree Brewing Company, Bronco Belgian Pale
3285, Butcher's Brewing, Fair Weather Friend
1074, Allagash Brewing Company, Curieux
46, Stone Brewing Co., 24 Carrot Golden Ale
4776, Russian River Brewing Company, OVL Stout
937, The Matt Brewing Company (Saranac), Saranac Pumpkin Ale
2917, Discretion Brewing, Good Faith
4689, Almanac Beer Co., Farmer's Reserve Citrus (2015)
4232, Country Boy Brewing, Amos Moses
83, 21st Amendment Brewery , Hell or High Watermelon
4287, Budějovický Budvar, Budweiser Budvar B:ORIGINAL / Czechvar B:ORIGINAL
4510, Brewbakers Brewing (Visalia), Ice Age IPA
3287, New Belgium Brewing Company, Paardebloem (Lips of Faith)
8075, Stone Brewing Co., 2005 Stone Old Guardian Barley Wine
8503, Widmer Brothers Brewing, Kill Devil '12
4450, Golden Road Brewing, The Works IPA
8623, Evil Twin Brewing, Femme Fatale Brett
4138, Breckenridge Brewery, Saison Ridge
5343, The Annex By Epic Brewing, Rye
567, Moonlight Meadery, How Do You Like Them Apples
8239, Brouwerij Huyghe, Floris Ninkeberry
4729, Golden Road Brewing, Hudson Imperial Rye Porter (Bourbon Barrel Aged)
8037, Strand Brewing Co., Beach House Amber (w/ Fresh Ginger Root)
6494, Brasserie Dubuisson, Pêche Mel Scaldis
2102, Inland Empire Brewing Company, Pepin The Short Porter
290, The Libertine Pub, What Gose Around Comes Around
9088, Rogue Ales & Spirits, Plot Twist Pear Cider
2390, Oskar Blues Brewery, Shipwrecker Circus
2358, Birrificio Italiano, Scires
3313, Cascade Brewing Company (USA), Noyaux (2011)
3564, Karl Strauss Brewing Company, 23rd Anniversary Old Ale
7540, Maine Mead Works, HoneyMaker Dry Mead
6296, Devils Backbone Brewing Company, Vienna Lager
4813, Avery Brewing Company, Salvation
2649, The Bruery, Sour in the Rye (2014)
7055, Carlsberg UK, San Miguel
9073, Black Diamond Brewing Company, Peak IX Imperial Porter
2881, Uinta Brewing Company, XVII Seventeenth Anniversary Barley Wine
2182, Maui Brewing Company, Lorenzini Double IPA
1821, Electric Brewing Company, Grove For Broke Ipa
1609, Full Sail Brewing Company, IPA
5667, Santa Cruz Ale Works, Cruz Control
7443, Sierra Nevada Brewing Co., Narwhal (w/ Vanilla Beans & Coffee) (2013)
7828, Founders Brewing Co., Curmudgeon Old Ale (2015)
7211, Stevens Point Brewery, Casper White Stout
8938, Fenton Winery & Brewery, Eminent Double IPA
9221, Crooked Stave Artisan Beer Project, St. Bretta (Spring)
5336, Gordon Biersch Brewing Company, Maibock
1383, Left Coast Brewing, Perfect Day
5335, Mikkeller, Milk Stout
1146, Coronado Brewing Company, Sock Knocker (2015)
9068, Black Diamond Brewing Company, Fracas Imperial Hoppy Red Ale
9239, Copper Kettle Brewing Company (Colorado), Chancellor's Champagne
7454, Great Lakes Brewing Company , Chillwave Double IPA
6868, Brasserie Dupont, Spéciale Belge
9596, Glenwood Canyon Brewing Company, South Canyon Imperial Red
5782, Dad & Dude's Breweria, Toffee Porter
3507, Terrapin Beer Co. , Hopsecutioner
4184, BJ's Restaurant and Brewhouse, Buffalo Bite
7594, Ballistic Brewing Co, Gorgon Red Ale
6322, Brooklyn Brewery, Black Chocolate Stout
8444, New Belgium Brewing Company, Tart Lychee (2012)
2443, Ratio Beerworks, Hold Steady
3532, Island Brewing Co. (Fiji), Vonu Pure Lager
9353, Wolf Creek Brewery, Lone Wolf IPA (Chinook)
1913, Clown Shoes, Pierre Ferrand Billionaire (2015)
1604, United Dutch Breweries, Oranjeboom
4485, Maui Brewing Company, Kihei Kölsch
3904, Black Diamond Brewing Company, Free Style Belgian Blonde
8052, Cismontane Brewing Co., The Citizen
9307, Tent City Beer Company, Blonde Ale
7118, San Diego Brewing Company, Infinitude IPA
9517, Mt. Shasta Brewing (Weed Ales & Lagers), Weed Golden Ale
5904, Heier Brewing, Black Sails
8817, Santa Maria Brewing Co., Imperial Brown Ale
3577, Rip Current Brewing Co., Red Flag
4730, Modern Times Beer, Universal Friend (Merlot)
3712, Central Coast Brewing, SLO Blonde
7154, Coronado Brewing Company, 435 Pale Ale
6829, Ale Industries, Spring Fling
4, Firestone Walker Brewing Company, Firestone 19 (XIX) Anniversary Ale
2378, Port Brewing Company, Santa's Little Helper (2008)
9743, Gritty McDuff's Brewing Company, Scottish Ale
9443, Brasserie Cantillon, Iris (2015)
7208, Clown Shoes, Chocolate Sombrero 2015
63, Drake's Brewing Company, Black Robusto Porter
6696, Faction Brewing, Diverge IPA
7955, Three Weav3rs Brewing Company, Dual Citizen Double IPA
2591, Societe Brewing Company, The Apprentice
795, The Libertine Pub, Fig U
547, North Coast Brewing Company, Brother Thelonious
9422, Solvang Brewing Company, Laid Back Session Pale
6442, Lagunitas Brewing Company, Cherry Hotside
4499, Saint Somewhere Brewing Company, Serge
7062, Greene King, Greene King IPA
8086, Redd's Brewing Company, Wicked Mango
1726, Bang The Drum Brewery, Double English Maple Brown Ale
8491, Clown Shoes, Bombay Berserker
8119, Whistler Brewing Company, Bear Paw Honey Lager
5171, Blue Frog Grog & Grill , White Ale
6485, Klosterbrauerei Andechs, Andechser Spezial Hell
5797, BarrelHouse Brewing Co, BarrelHouse Double IPA
5491, Ballast Point Brewing & Spirits, Homework Series #4 - Pumpkin Ale
1161, High Hops Brewery, The Noble One
3961, Cascade Brewing Company (USA), Blueberry (2013)
4563, 14th Star Brewing Company, Tribute
8658, Unibroue, Grande Réserve 17
1714, The Bruery, Tart of Darkness (2013)
6195, Brewery Ommegang, Art Of Darkness
4559, Rhinelander Brewing Company, Boatswain Chocolate Stout
9736, Adnams, Ghost Ship
8069, Eagle Rock Brewery, Revolution
7128, Fish Brewing Company, Leavenworth Boulder Bend Dunkelweizen
4072, Lone Madrone, Anne Bonny
5174, Fieldwork Brewing Company, Strawberry Tart Brett Saison
7121, Figueroa Mountain Brewing Co., Milk Stout
4917, Occidental Brewing Co., Hefeweizen
8748, Sierra Nevada Brewing Co., Two-Headed Ruthless Rye
1150, Ballast Point Brewing & Spirits, Dead Ringer
209, Stone Brewing Co., Stone Saison
9319, Ninkasi Brewing Company, Oaked Alt 9
1187, Tahoe Mountain Brewing Company, Zombie Dog
4644, Dogfish Head Craft Brewery, Piercing Pils
481, Stone Brewing Co., Stochasticity Project: Quadrotriticale
3655, Stone Brewing Co., Stone 05.05.05 Vertical Epic Ale
7015, Barrel Trolley Brewing, Barrel Trolley Amber
2060, De Proefbrouwerij, Long of Tooth
594, Guinness, Guinness Blonde American Lager
1808, The Bruery, Chocolate Rain (2015)
9614, Golden Road Brewing, I.P.hell
6461, Pacific Coast Brewing Company, Mermaid's Revenge
2331, Southern Tier Brewing Company, Mokah (Retired)
369, North Coast Brewing Company, Scrimshaw Pilsner
4809, Goose Island Beer Co., The Illinois
7918, Elevation 66 Brewing Company, White Rabbit Double IPA
1664, Highland Brewing Company, Gaelic Ale
1514, Modern Times Beer, Mega Black House
6456, Iron Springs Pub & Brewery, Mark Twain's Summer Ale
4348, Southern Tier Brewing Company, Hop Sun Summer Wheat Ale
6623, Mission Brewery, Dunkelweizen
2448, AC Golden Brewing Co., Golden 4
9672, Reuben's Brews, Imperial IPA
2282, Bravery Brewing, Smoking Gun
7008, Humboldt Brewing Company, Black Xantus (2015)
6446, Mikkeller, Tenderloin Pale Ale
149, Coronado Brewing Company, Punk'in Drublic
5088, Karl Strauss Brewing Company, Back To the Future Downtown After Doc Brown
6184, Kinetic Brewing Company, Pivot
7650, Freigeist Bierkultur, Peated Porter
3611, 21st Amendment Brewery , Ugly Sweater IPA
7711, Faultline Brewing Company, Summer Saison
8723, KRBC, Pumpkin Ale
6811, Silver Moon Brewing, High Plains Hefe
2304, Topa Topa Brewing Company , Weekender
5826, Bierbrouwerij De Koningshoeven, La Trappe Tripel
8580, Brash Brewing Company, Item Nine Ale
8265, Flying Monkey Beer, Flying Monkey Amber Ale
2906, New Belgium Brewing Company, Rewind IPA (Hop Kitchen)
3474, Brouwerij De Molen, Willens & Wetens
5717, Woodchuck Cidery, Woodchuck Granny Smith Hard Cider
6465, Pacific Coast Brewing Company, Aloha IPA
3438, Drake's Brewing Company, Brettamber
3342, 3 Floyds Brewing Company, Dark Lord (Pappy Van Winkle Barrel Aged) (2011)
6673, Berryessa Brewing Co., Saazer Pilsner
2359, Funkwerks, Raspberry Provincial
3592, Stone Brewing Co., Stone 7th Anniversary Ale
1674, Sierra Nevada Brewing Co., Torpedo Pilsner
2490, Drake's Brewing Company, The Graper
1599, Stone Brewing Co., Holiday Wine Cellar 50th Anniversary Imperial Irish Stout
6407, Sunset Reservoir Brewing Company, Dry Irish Stout
1796, Arrogant Bastard Brewing Co., Double Bastard Ale (2011)
8255, Plank Town Brewing Co., Optical Illusion
5063, Brasserie Trois Dames, Dark Absinthe Saison
7940, FiftyFifty Brewing Co., B.A.R.T. (Barrel Aged Really Tasty)
7864, Marin Brewing Company, Marin-er Weiss
4895, Lazy Magnolia Brewing Company, Southern Pecan
1685, Boulevard Brewing Co., Long Strange Tripel
1480, Port Brewing Company, Wipeout IPA
8666, Telegraph Brewing Company, Petit Obscura
141, The Bruery, Batch #1 Levud's (2015)
2710, Moonlight Brewing Company, Old Combine
9151, Green Flash Brewing Co., Golden Naked Promise
545, Deschutes Brewery, Red Chair NWPA
6974, Enegren Brewing Company, Mk IV Anniversary Doppelbock
5991, Breakwater Brewing Company, Biere Du Jour
6478, Kirkland Signature, Light Beer
709, Brauerei Veltins, Veltins Pilsener
3983, de Garde Brewing, Saison Cinquième
1486, Stone Brewing Co., Stone Enjoy By 09.20.14 IPA
3705, FiftyFifty Brewing Co., Eclipse - Elijah Craig 20 (2011)
5037, Pismo Brewing Company, Orange Crush
967, Firestone Walker Brewing Company, Double Jack
3643, Drake's Brewing Company, Expedition Red Ale
8004, Surf Brewery, County Line Rye With Crystal Hops And Caraway Seeds
9257, Comrade Brewing Co, Bernstein
4227, Drake's Brewing Company, Blonde Ale
4160, Founders Brewing Co., Imperial Stout
8567, Crispin Cider Company, Browns Lane
8325, Mike Hess Brewing, Minnema Matrimonium
4985, Odd 13 Brewing, Barefoot Runaway
4140, Rivertown Brewery & Barrel House (Ohio), Divergent
1625, Southern Tier Brewing Company, Pumking
1502, Coors Brewing Company, George Killian's Irish Red
3721, Bang The Drum Brewery, Bourbon Barrel Aged Porter
8414, Brewery John Martin & Brewery Timmermans, Timmermans Framboise Lambic
8092, Robinsons Brewery, Wizard
9766, Sixpoint Brewery, Jammer
257, Prairie Artisan Ales, Bomb!
9768, Harpoon Brewery, Take 5 Session IPA
1892, Sudwerk Brewing Co., Farmers Market Citrus Gose Lager
889, SLO Brewing Company, IPA
1414, Angry Orchard Cider Company, Crisp Apple
7675, Heartland Brewery, Smiling Pumpkin Ale
5287, Milwaukee Brewing Company, Sasquash Pumpkin Porter
4835, Occidental Brewing Co., Kölsch
231, Bayerische Staatsbrauerei Weihenstephan, Weihenstephaner Vitus
8373, Firestone Walker Brewing Company, Double Jack (2014)
9449, The Rare Barrel, Lemon Lily
1710, Pyramid Breweries, Apricot Ale
7498, Evil Twin Brewing, Classique Imperiale
9671, Woodland Empire Ale Craft, Heroes & Villains
6265, Hopworks Urban Brewery (HUB), Survival Stout
7408, Jackie O's Pub & Brewery, Oil of Aphrodite
31, Jailbreak Brewing Company, Van Dammit
6054, Double Mountain Brewery & Taproom, Fa La La La La
117, Åbro Bryggeri, Rekorderlig Premium Strawberry-Lime Cider
9314, Barley Brothers Brewery and Grill, Freedom Bridge Amber Ale
1934, Base Camp Brewing Company, In-Tents
7935, Pyramid Breweries, Honey Bock
5384, West End Tap & Kitchen , West End Dark
7405, Auburn Alehouse, Hop Donkey
6617, Ridgeway Brewing, Reindeer's Revolt
4860, Oakshire Brewing, Reclamation Lager
3284, Butcher's Brewing, Free Range IPA
2399, Dunbar Brewing, Fear Naught IPA
701, Bear Republic Brewing Co., Tartare™
1469, Grupo Modelo S.A. de C.V., Corona Extra (Coronita_ Familiar_ Mega)
3844, Altamont Beer Works (California), Mac Drizzle
5324, Solvang Brewing Company, 1547 Brown Ale
3523, Lawson's Finest Liquids, Hopzilla
2284, Sierra Nevada Brewing Co., 30th Anniversary - Our Brewers Reserve Grand Cru
3082, Epic Brewing Company, Double Stout (2012)
579, Valiant Brewing Company, Kratos
7260, Wychwood Brewery, Hobgoblin Gold
8885, Rochester Mills Beer Co., Cornerstone IPA
2302, The Rare Barrel, Another World
4149, Warped Wing Brewery, Pirogue Black Tripel
4357, Winery Exchange World Brews, Port Republic Light Beer
187, Stone Brewing Co., 19th Anniversary Thunderstruck IPA
604, The Matt Brewing Company (Saranac), Saranac Season's Best Nut Brown Lager
4016, Figueroa Mountain Brewing Co., Monsieur Spencoir
70, Central Coast Brewing, Quarantine
1099, Brewery Ommegang, Hennepin Farmhouse Saison
6954, Bang The Drum Brewery, Hefeweizen
3573, 3 Floyds Brewing Company, Pride & Joy Mild Ale
2645, The Commons Brewery, Biere Royale
2261, Russian River Brewing Company, Row 2_ Hill 56
3030, New Belgium Brewing Company, La Folie (Lips of Faith) (2013)
2438, Odell Brewing Co., 90 Shilling
4579, Alaskan Brewing Co., Imperial IPA (Pilot Series 2015)
3903, Einstök Ölgerð, Arctic Berry Ale
4775, Russian River Brewing Company, Common Get It
5949, The Lost Abbey, Red Poppy Ale
4231, 3 Floyds Brewing Company, Jinx Proof
4265, Brooklyn Brewery, Monster Ale Barleywine
8215, Brasserie Duyck (French Craft Brewers), Jenlain Ambrée
9179, 10 Barrel Brewing Company, German Sparkle Party
9799, Island Brewing Company, Quadimodo
7001, Speakeasy Ales & Lagers, Metropolis Lager with Blueberries (Cask)
3620, Beachwood Brewing, Melrose
2944, Bootlegger's Brewery, Far Out IPA
9600, Roaring Fork Beer Company, Freestone Extra Pale Ale
2397, Oskar Blues Brewery, Barrel Aged Velvet Elvis
2480, Central Coast Brewing, Hop Rocket Catch 23
5060, Mikkeller, Spontandoubleblueberry
9668, Adroit Theory, Ortolan Bunting - Mezcal (Ghost 232)
8961, New Holland Brewing Company, Michigan Awesome Hatter
413, Foster's Group, Foster's Premium Ale
874, Firestone Walker Brewing Company, Velvet Merkin
7350, Telegraph Brewing Company, Obscura Confundo
9313, Barley Brothers Brewery and Grill, Bighorn IPA
2301, Hollister Brewing Company, Tiny Bubbles
7704, Old Redwood Brewing Company, Naughty And Nice
320, The Lost Abbey, Red Barn Ale
9115, Beoir Chorca Dhuibhne (West Kerry Brewery), Riasc Red
7763, Bottle Logic Brewing, Recursion 7.0
8226, Sanctum Brewing Co., Peanut Better Stout
7538, Fort Hill Brewery, Red Flag
5557, Ale Syndicate, Sunday Session 
8956, Short's Brewing Company, Strawberry Short's Cake
7668, Silver City Brewery, Fat Woody Scotch Ale
4695, South Gate Brewing Company, Honey Badger Wheat
2143, Six Rivers Brewery, Weatherman Kettle Sour Wheat
9452, Brouwerij Bosteels, Pauwel Kwak (2014)
881, Deschutes Brewery, The Abyss (2014)
6304, Faction Brewing, Nyx
2522, The Bruery, Beauregarde
1176, Rough Draft Brewing Company, Grapefruit Weekday IPA
2670, Craftsman Brewing Company, Cirrus
6611, Stillwater Artisanal Ales, Stateside Saison
8122, Cascade Lakes Brewing Company, Blonde Bombshell
7313, York Brewery , Centurion's Ghost Ale
5481, Brouwerij Van Honsebrouck, Kasteel Winter
4588, Crux Fermentation Project, Outcast
8761, Idaho Brewing Company, Highland Scotch Ale
4881, Hop Valley Brewing Company, 541
1606, New Belgium Brewing Company, 1554
3934, Anheuser-Busch, Busch Beer
808, Hornsby's Pubdrafts, Amber
2258, Ladyface Alehouse and Brasserie, Vallis Aurea Avant-Goût
9034, 21st Amendment Brewery , Spiced Ale
4021, Abita Brewing Company, Two Boots
2800, Deschutes Brewery, Jubelale (2013)
2753, Lagunitas Brewing Company, Fusion 19 - Couch Trippin'
2814, Deschutes Brewery, Black Butte XXIV
2680, Hoparazzi Brewing Co., La Tarte Mango Lassi
8201, Guinness, Hop House Lager 13
922, Magic Hat Brewing Company, #9
4773, Russian River Brewing Company, Defenestration
2255, Ladyface Alehouse and Brasserie, Dérailleur®
4067, Lagunitas Brewing Company, Pekko IPA
9590, Brasserie à Vapeur, La Potironne
4217, Magic Hat Brewing Company, Elder Betty
7306, Stewart Brewing , Radical Road
2081, Clown Shoes, Crunkle Sam
4451, High Water Brewing, Sugaree Maple Bourbon Pecan Pie
1835, Clown Shoes, Space Cake
6549, Stone Brewing Co., Hidden Stone Braggot
9601, Roaring Fork Beer Company, Slaughterhouse Lager
5112, Bissell Brothers , Reciprocal
